respondent_id,xyz_vaccine,seasonal_vaccine
37122,0.075374099,0.125720079
37123,0.080017643,0.268698274
37124,0.226794162,0.492086505
37125,0.054691731,0.234084469
37126,0.052471282,0.09248838
37127,0.07318593,0.563495218
37128,0.535054119,0.749150101
37129,0.841583222,0.947680589
37130,0.091041287,0.216589754
37131,0.738215532,0.882603522
37132,0.062682223,0.823743286
37133,0.469205303,0.874606241
37134,0.76861007,0.862472048
37135,0.079455718,0.175570144
37136,0.703697756,0.850698827
37137,0.356347968,0.545962655
37138,0.135138931,0.444580593
37139,0.284314172,0.442987759
37140,0.091947393,0.241800087
37141,0.575985358,0.134731885
37142,0.066785763,0.154686843
37143,0.49272004,0.523672532
37144,0.768154447,0.861154315
37145,0.099593512,0.316194588
37146,0.290831134,0.394413362
37147,0.268817218,0.693448367
37148,0.089774808,0.455019656
37149,0.469424223,0.694999578
37150,0.084220043,0.911110613
37151,0.198120388,0.371985484
37152,0.239245043,0.446779752
37153,0.157800089,0.274645087
37154,0.875551544,0.908627869
37155,0.34954537,0.572638053
37156,0.031865762,0.078710968
37157,0.096071389,0.263199172
37158,0.787346989,0.64625182
37159,0.081351609,0.121565375
37160,0.11130718,0.892082752
37161,0.212165657,0.606142144
37162,0.091146985,0.083701361
37163,0.168154002,0.272180155
37164,0.021745498,0.630244813
37165,0.092115064,0.237057185
37166,0.137682547,0.452425173
37167,0.115666676,0.266706852
37168,0.209213736,0.457428733
37169,0.377313827,0.123662768
37170,0.119580533,0.810474716
37171,0.726693539,0.787725765
37172,0.207004956,0.359903083
37173,0.047539348,0.140076649
37174,0.159503957,0.107484696
37175,0.679432423,0.758164835
37176,0.220938307,0.957627711
37177,0.210853653,0.365737777
37178,0.467418071,0.866263821
37179,0.069268832,0.650978127
37180,0.798469653,0.884706443
37181,0.147527596,0.587825265
37182,0.045398015,0.82961266
37183,0.415926902,0.62666559
37184,0.313006438,0.46321472
37185,0.172667063,0.403895952
37186,0.044438255,0.070631021
37187,0.128927576,0.675035051
37188,0.038411935,0.849562902
37189,0.091095253,0.173368574
37190,0.654972271,0.121830952
37191,0.09179747,0.147078104
37192,0.084182826,0.177884464
37193,0.108346692,0.780321271
37194,0.115140331,0.07813009
37195,0.084342943,0.157135984
37196,0.547781224,0.810841996
37197,0.11323307,0.144828784
37198,0.212198911,0.490104127
37199,0.051935118,0.030787347
37200,0.112764036,0.66846145
37201,0.084600273,0.727706382
37202,0.025946973,0.290508298
37203,0.066604334,0.178092265
37204,0.06164384,0.106193462
37205,0.036967033,0.102479645
37206,0.017941265,0.031282011
37207,0.115727997,0.206395273
37208,0.088203307,0.227005603
37209,0.813717954,0.396079043
37210,0.38436667,0.445844388
37211,0.057411758,0.05380626
37212,0.8901154,0.897815474
37213,0.08986152,0.2433062
37214,0.538481825,0.655112421
37215,0.761449546,0.716940411
37216,0.066677418,0.147871841
37217,0.0482154,0.139983809
37218,0.072482981,0.077805085
37219,0.079298531,0.227088196
37220,0.137416822,0.492394884
37221,0.060588446,0.471144795
37222,0.521832301,0.624052915
37223,0.107492159,0.373736269
37224,0.064029469,0.166282162
37225,0.64798268,0.794752224
37226,0.036385119,0.701780134
37227,0.139578085,0.187580063
37228,0.33460744,0.641463216
37229,0.432295417,0.86594987
37230,0.708388088,0.791778885
37231,0.138177644,0.109170281
37232,0.147293238,0.18057395
37233,0.358344628,0.314330833
37234,0.523740325,0.862277302
37235,0.208726368,0.345470591
37236,0.194922636,0.205056626
37237,0.447634128,0.523776947
37238,0.061962198,0.643756386
37239,0.129964639,0.56161398
37240,0.077920052,0.189327417
37241,0.185000951,0.920777586
37242,0.079141386,0.784333226
37243,0.116885703,0.383991379
37244,0.748575833,0.922722949
37245,0.098478291,0.187128108
37246,0.058909835,0.360501753
37247,0.024610026,0.285882999
37248,0.3089794,0.314681221
37249,0.166535943,0.350435914
37250,0.082443451,0.231355777
37251,0.066959774,0.162258213
37252,0.109092441,0.569411555
37253,0.232505372,0.396036567
37254,0.381359,0.846549503
37255,0.18072661,0.369578651
37256,0.232763214,0.368489184
37257,0.129192445,0.283843912
37258,0.069758708,0.136059568
37259,0.053526796,0.110178268
37260,0.066693735,0.558045886
37261,0.110517049,0.549613115
37262,0.042938566,0.420366747
37263,0.047254803,0.1606862
37264,0.074200359,0.346546067
37265,0.468990189,0.635107785
37266,0.148141305,0.755852577
37267,0.113510077,0.728737491
37268,0.047807199,0.726168997
37269,0.099347927,0.322679823
37270,0.176948868,0.879773239
37271,0.010050609,0.024449702
37272,0.066948772,0.174259987
37273,0.167491106,0.156408332
37274,0.076063715,0.46487904
37275,0.11967146,0.432537501
37276,0.033661911,0.056958179
37277,0.532902718,0.706799479
37278,0.361869431,0.766145606
37279,0.193044222,0.614051461
37280,0.13921639,0.838108847
37281,0.12616534,0.844994842
37282,0.037227905,0.250613033
37283,0.074934243,0.206768668
37284,0.050630821,0.293426634
37285,0.09084557,0.79227804
37286,0.14888565,0.341599571
37287,0.186627954,0.813895406
37288,0.146782804,0.429988455
37289,0.683739654,0.730242572
37290,0.255420155,0.555762631
37291,0.169258287,0.195899838
37292,0.868048232,0.924370723
37293,0.040942071,0.127912528
37294,0.119426519,0.716037788
37295,0.09567811,0.193079346
37296,0.007337661,0.292796997
37297,0.171873416,0.869876937
37298,0.066881936,0.063756753
37299,0.036805725,0.320086913
37300,0.049536297,0.239440762
37301,0.086214194,0.838133435
37302,0.113741211,0.090636241
37303,0.064029469,0.166282162
37304,0.046287659,0.487160936
37305,0.007473705,0.020413257
37306,0.063586574,0.344322929
37307,0.604101568,0.468059834
37308,0.390045311,0.577895275
37309,0.588398329,0.673044576
37310,0.035117599,0.234666771
37311,0.014211487,0.046615505
37312,0.242195531,0.616310669
37313,0.401648948,0.557349309
37314,0.304881417,0.707922562
37315,0.325048203,0.486824269
37316,0.136879614,0.272294307
37317,0.059956364,0.09167517
37318,0.239605126,0.859034733
37319,0.133742758,0.202199419
37320,0.016279623,0.118229203
37321,0.114352784,0.241238041
37322,0.217686555,0.410653941
37323,0.35846807,0.1928625
37324,0.038638697,0.360210143
37325,0.056455772,0.739295545
37326,0.032670203,0.094076871
37327,0.15601713,0.38487865
37328,0.514605059,0.696313005
37329,0.065834563,0.385762905
37330,0.068781374,0.151482105
37331,0.025211,0.030495471
37332,0.106219805,0.487392575
37333,0.050002214,0.322342454
37334,0.100711353,0.24989944
37335,0.188984006,0.387656372
37336,0.018976365,0.021557517
37337,0.093099012,0.512070875
37338,0.058715559,0.087182236
37339,0.451059372,0.804420348
37340,0.796596756,0.366007598
37341,0.072969933,0.197906589
37342,0.127507487,0.752402823
37343,0.110293318,0.424930148
37344,0.630997486,0.656320378
37345,0.030876111,0.100783547
37346,0.120623155,0.10129035
37347,0.023949267,0.308440668
37348,0.136045472,0.8469901
37349,0.084329342,0.168835238
37350,0.018974106,0.026224851
37351,0.067222012,0.155992733
37352,0.246641893,0.616808435
37353,0.111136685,0.293122351
37354,0.048529585,0.117256248
37355,0.057512499,0.139155902
37356,0.132012974,0.419765607
37357,0.184271504,0.25081264
37358,0.133201728,0.204184951
37359,0.014554527,0.01988294
37360,0.061715585,0.165810048
37361,0.034102542,0.424243021
37362,0.256427543,0.691392615
37363,0.072514186,0.064616223
37364,0.178341317,0.427270401
37365,0.307606466,0.428475487
37366,0.089744883,0.50504324
37367,0.501461743,0.592273541
37368,0.022179869,0.088183419
37369,0.041814549,0.09774097
37370,0.090789741,0.164345567
37371,0.362679774,0.697704035
37372,0.649454215,0.177122914
37373,0.085248338,0.128287739
37374,0.153214665,0.394933007
37375,0.328526224,0.681285526
37376,0.018237634,0.053795849
37377,0.056400109,0.119365364
37378,0.075950904,0.087350064
37379,0.565349668,0.740121399
37380,0.274367657,0.75677889
37381,0.146549943,0.938184905
37382,0.314390921,0.512882078
37383,0.086323453,0.163488389
37384,0.19036892,0.807293574
37385,0.088483211,0.178969476
37386,0.068577369,0.61664344
37387,0.34954537,0.572638053
37388,0.40204224,0.594961402
37389,0.055670515,0.166237044
37390,0.043055381,0.86165823
37391,0.269757021,0.295322749
37392,0.066933013,0.161354515
37393,0.09289701,0.045069365
37394,0.320151382,0.530548476
37395,0.115373667,0.361410515
37396,0.091190741,0.264897612
37397,0.116368765,0.628084236
37398,0.024688367,0.134026648
37399,0.456415742,0.673327217
37400,0.731688463,0.671409344
37401,0.206502376,0.362721559
37402,0.536055577,0.370867859
37403,0.033052368,0.098739601
37404,0.195042186,0.891535658
37405,0.188645117,0.425238741
37406,0.100226914,0.501220669
37407,0.027544682,0.909489217
37408,0.161485133,0.531582224
37409,0.262940474,0.802648423
37410,0.083957784,0.794226248
37411,0.012333426,0.124622046
37412,0.113711449,0.172347141
37413,0.008219156,0.043000883
37414,0.668005222,0.867706831
37415,0.041385225,0.231129072
37416,0.327292522,0.247144433
37417,0.318512876,0.397505517
37418,0.027681268,0.050979614
37419,0.104429904,0.621595082
37420,0.029503439,0.212007101
37421,0.033363234,0.040288484
37422,0.200017427,0.279535802
37423,0.188618494,0.558556077
37424,0.052160297,0.113564386
37425,0.135302566,0.662672575
37426,0.060815742,0.134367466
37427,0.191535072,0.367093005
37428,0.023441016,0.073741174
37429,0.879312889,0.874941482
37430,0.132258715,0.461338294
37431,0.031553335,0.138401325
37432,0.493319566,0.710685394
37433,0.499172274,0.728278859
37434,0.103182277,0.635722161
37435,0.114306846,0.490413556
37436,0.221327979,0.211361677
37437,0.064636057,0.119625151
37438,0.040975084,0.198535432
37439,0.323391129,0.612602903
37440,0.074292232,0.243094062
37441,0.088594635,0.267109803
37442,0.027697156,0.060364934
37443,0.310782104,0.641828994
37444,0.03745118,0.384453184
37445,0.595835972,0.80729871
37446,0.083901363,0.227283108
37447,0.326131431,0.723115264
37448,0.048175443,0.042035046
37449,0.048627698,0.097153623
37450,0.222193391,0.739865768
37451,0.07176846,0.324204211
37452,0.688486792,0.938724349
37453,0.198130206,0.583681179
37454,0.358428057,0.290945848
37455,0.114601594,0.698054338
37456,0.703140724,0.864546358
37457,0.006704077,0.015899248
37458,0.588680188,0.189894301
37459,0.091161265,0.244263717
37460,0.686047628,0.835507353
37461,0.039477967,0.157444304
37462,0.09606623,0.276322689
37463,0.061751657,0.749813742
37464,0.234491186,0.644012852
37465,0.670678428,0.809746586
37466,0.039709635,0.167850389
37467,0.042768606,0.483821303
37468,0.123829344,0.251662925
37469,0.064381538,0.131420035
37470,0.136156241,0.810722333
37471,0.061036034,0.642117113
37472,0.145728143,0.100473121
37473,0.07214207,0.172297746
37474,0.072343072,0.152185153
37475,0.461662962,0.650736889
37476,0.12261613,0.592311615
37477,0.330430166,0.870634717
37478,0.079345062,0.152693819
37479,0.031474142,0.130981106
37480,0.618730149,0.744389144
37481,0.026262317,0.067868473
37482,0.410219453,0.507832545
37483,0.821740174,0.840766316
37484,0.051073603,0.630791092
37485,0.157412737,0.200823485
37486,0.179661065,0.402850224
37487,0.045266904,0.222581975
37488,0.102898768,0.224604668
37489,0.100359532,0.672879829
37490,0.082353682,0.765035631
37491,0.076498516,0.889335589
37492,0.015974091,0.099373224
37493,0.069303186,0.390043444
37494,0.050870222,0.205615629
37495,0.56516972,0.766141187
37496,0.014211217,0.046611913
37497,0.748796215,0.910902822
37498,0.014142285,0.053234363
37499,0.285396542,0.350865693
37500,0.040544381,0.21616039
37501,0.732952374,0.836738201
37502,0.035504332,0.109609743
37503,0.206096825,0.72023863
37504,0.418277638,0.780121289
37505,0.03490007,0.026871488
37506,0.065479033,0.15861464
37507,0.668272453,0.729160264
37508,0.050476821,0.149941747
37509,0.43560136,0.832831326
37510,0.030715263,0.048270511
37511,0.198534296,0.410426353
37512,0.181999421,0.277877168
37513,0.123921074,0.272517108
37514,0.042176973,0.229277498
37515,0.01803458,0.036160096
37516,0.042470619,0.774030381
37517,0.055928702,0.078944708
37518,0.054087076,0.559067491
37519,0.238332697,0.720031809
37520,0.076774061,0.119475002
37521,0.191421656,0.167677169
37522,0.144727398,0.311404091
37523,0.329700474,0.661338135
37524,0.439425611,0.641306399
37525,0.255125031,0.704282686
37526,0.008406828,0.024038692
37527,0.167307279,0.420102989
37528,0.624909711,0.865583646
37529,0.105215643,0.96948244
37530,0.021958868,0.0308575
37531,0.114758691,0.818057686
37532,0.017008768,0.056658495
37533,0.454689584,0.509711147
37534,0.67223737,0.82636373
37535,0.04717115,0.116239629
37536,0.199308165,0.534688407
37537,0.022626921,0.054783344
37538,0.119754742,0.181637035
37539,0.035335522,0.110980711
37540,0.051121589,0.020342159
37541,0.498185465,0.615470647
37542,0.193928795,0.458196849
37543,0.029105044,0.618798947
37544,0.278544678,0.529050925
37545,0.061239182,0.650587744
37546,0.679995365,0.771651129
37547,0.183015789,0.786087439
37548,0.615711487,0.848121644
37549,0.081460073,0.19194238
37550,0.015227854,0.055659086
37551,0.07564292,0.239084118
37552,0.088117219,0.270451497
37553,0.03183769,0.227510541
37554,0.13155822,0.572966962
37555,0.066779086,0.151322207
37556,0.099544966,0.178929928
37557,0.11618097,0.399402026
37558,0.056923632,0.451156106
37559,0.126952066,0.382887217
37560,0.059014885,0.2403311
37561,0.295152002,0.146917075
37562,0.031085943,0.540051732
37563,0.165998779,0.829169201
37564,0.163816891,0.234385407
37565,0.194258506,0.384280578
37566,0.077497778,0.144288811
37567,0.031820172,0.43683566
37568,0.04617106,0.171370973
37569,0.853718567,0.958138456
37570,0.220900107,0.161660888
37571,0.36385094,0.452736552
37572,0.093419018,0.314427304
37573,0.069728994,0.203301037
37574,0.029361246,0.202030016
37575,0.237994069,0.576682285
37576,0.011008923,0.18724137
37577,0.155593878,0.153046751
37578,0.518222068,0.158816228
37579,0.031086181,0.056647221
37580,0.202305475,0.139689694
37581,0.104149971,0.454157089
37582,0.060154172,0.119960418
37583,0.0514136,0.126992909
37584,0.279354773,0.175161368
37585,0.152178739,0.427624244
37586,0.798106151,0.817418847
37587,0.223655301,0.386229915
37588,0.258082713,0.646603805
37589,0.08161114,0.112730753
37590,0.237091018,0.546118399
37591,0.0487335,0.220199641
37592,0.169493068,0.439907539
37593,0.284252347,0.825267143
37594,0.28091591,0.247447515
37595,0.168185083,0.315173491
37596,0.099926501,0.399622765
37597,0.432537636,0.475971805
37598,0.017944569,0.048076593
37599,0.046458353,0.288806239
37600,0.053705825,0.875248256
37601,0.17206692,0.261292885
37602,0.534013432,0.793667598
37603,0.024945461,0.048253147
37604,0.466165307,0.631823773
37605,0.191128992,0.603017327
37606,0.306767464,0.425994933
37607,0.101959397,0.377472828
37608,0.04243398,0.556742079
37609,0.122779362,0.209578989
37610,0.102419366,0.268236708
37611,0.050696506,0.614138705
37612,0.476192722,0.809412697
37613,0.266010455,0.511394858
37614,0.108020158,0.077485014
37615,0.096973804,0.224980662
37616,0.107835518,0.207488844
37617,0.051790556,0.164392161
37618,0.051084026,0.100602244
37619,0.593987183,0.485449275
37620,0.045800588,0.919332947
37621,0.070772923,0.338066865
37622,0.117141511,0.421668566
37623,0.653967906,0.90278142
37624,0.117947443,0.592950643
37625,0.547867312,0.672135827
37626,0.050126469,0.232359161
37627,0.107587103,0.893347204
37628,0.075229196,0.206663124
37629,0.10533779,0.094585919
37630,0.082485349,0.102556089
37631,0.143198304,0.58185662
37632,0.350476257,0.675331226
37633,0.05650348,0.069894306
37634,0.13875631,0.567934166
37635,0.159568104,0.360995436
37636,0.064255109,0.212842941
37637,0.124130129,0.242690064
37638,0.212244455,0.754135909
37639,0.263727097,0.63750677
37640,0.209399416,0.698310173
37641,0.271174284,0.864621313
37642,0.319919208,0.636443449
37643,0.6043243,0.251690807
37644,0.194679029,0.399280201
37645,0.141369341,0.573065313
37646,0.0790217,0.123903632
37647,0.195289201,0.295610413
37648,0.016181998,0.463646254
37649,0.090887686,0.80672825
37650,0.028226418,0.749467482
37651,0.335180193,0.741971056
37652,0.037247341,0.21077601
37653,0.051909937,0.218657182
37654,0.662715014,0.608878417
37655,0.020319378,0.82671358
37656,0.096820732,0.26717381
37657,0.198844475,0.433953661
37658,0.013162597,0.042343997
37659,0.071485271,0.175157006
37660,0.16019698,0.343029669
37661,0.051577414,0.655389407
37662,0.114370011,0.395301575
37663,0.029625335,0.078764444
37664,0.038780443,0.098038224
37665,0.266192482,0.457384018
37666,0.050173537,0.240178971
37667,0.04826676,0.691880102
37668,0.11167534,0.387055253
37669,0.136265105,0.312844385
37670,0.023012791,0.054887286
37671,0.632697284,0.232074917
37672,0.072243561,0.067180814
37673,0.119576167,0.283004476
37674,0.324466295,0.585353772
37675,0.076895714,0.116035482
37676,0.034468695,0.203360689
37677,0.144363934,0.172061215
37678,0.075800576,0.683060718
37679,0.100129049,0.177825023
37680,0.346320912,0.379439311
37681,0.150450085,0.372145146
37682,0.078536621,0.247490703
37683,0.147694387,0.292979352
37684,0.22495497,0.478597265
37685,0.197669874,0.37706842
37686,0.114352784,0.241238041
37687,0.110840356,0.314060564
37688,0.84067679,0.497360766
37689,0.06828098,0.311048614
37690,0.322522612,0.75040194
37691,0.201385232,0.212601043
37692,0.231826971,0.532176203
37693,0.045805777,0.448823164
37694,0.718953494,0.73790704
37695,0.302518723,0.443673403
37696,0.228293793,0.448079444
37697,0.144696548,0.519356046
37698,0.050278972,0.073041625
37699,0.039262017,0.326099845
37700,0.051331452,0.287009762
37701,0.07363451,0.230909885
37702,0.092537835,0.266323607
37703,0.088747943,0.702105912
37704,0.515473277,0.580891787
37705,0.12974304,0.238677189
37706,0.095274303,0.114924568
37707,0.291517354,0.710989957
37708,0.459900814,0.670823129
37709,0.166718109,0.2060897
37710,0.17385108,0.382139115
37711,0.119231403,0.749084864
37712,0.091117676,0.939986179
37713,0.451313085,0.824714773
37714,0.477010787,0.836081307
37715,0.341059508,0.429291653
37716,0.787072841,0.766789536
37717,0.045647059,0.671812586
37718,0.532171387,0.765033291
37719,0.099491372,0.209115514
37720,0.116749922,0.681660267
37721,0.231907623,0.862506391
37722,0.398439795,0.734395234
37723,0.181817446,0.273449253
37724,0.16559242,0.333513125
37725,0.152524903,0.225141828
37726,0.305848515,0.505663998
37727,0.106937419,0.349081721
37728,0.57065014,0.639333442
37729,0.209850767,0.494009694
37730,0.009381918,0.259897293
37731,0.701636376,0.801524812
37732,0.546599104,0.592235449
37733,0.495967741,0.580826098
37734,0.125046468,0.27094572
37735,0.535770148,0.771857566
37736,0.390462911,0.536246623
37737,0.188019202,0.405714346
37738,0.720756453,0.779572632
37739,0.82271708,0.660467418
37740,0.2532289,0.446149243
37741,0.733608676,0.361995097
37742,0.726710428,0.811248718
37743,0.005566423,0.020374051
37744,0.082767874,0.657218069
37745,0.650900576,0.778967678
37746,0.063599965,0.137018595
37747,0.579338725,0.868452761
37748,0.533712522,0.751589794
37749,0.131254969,0.233489485
37750,0.097023604,0.194752958
37751,0.493360977,0.660851779
37752,0.13334734,0.194056324
37753,0.094591093,0.221630892
37754,0.109246909,0.190209807
37755,0.132494518,0.227498655
37756,0.168316261,0.331025215
37757,0.012247529,0.014397529
37758,0.039930271,0.040641758
37759,0.397840635,0.696700121
37760,0.244201935,0.484809808
37761,0.648114743,0.781346556
37762,0.097761889,0.210554018
37763,0.05603787,0.504894722
37764,0.10298577,0.215267807
37765,0.132487256,0.314268786
37766,0.407927457,0.353831404
37767,0.243602129,0.161681695
37768,0.028369626,0.0719365
37769,0.049644491,0.119904827
37770,0.180712715,0.729192487
37771,0.247201697,0.651508669
37772,0.337802895,0.191171668
37773,0.064780362,0.511221376
37774,0.045385828,0.380985267
37775,0.178974061,0.164233748
37776,0.052567481,0.087641323
37777,0.049226479,0.029345065
37778,0.864944296,0.938941689
37779,0.038229751,0.032359395
37780,0.050713961,0.132980672
37781,0.098250915,0.577760632
37782,0.033817336,0.069277057
37783,0.081077267,0.185924656
37784,0.126600546,0.524722332
37785,0.064609438,0.042282644
37786,0.434693152,0.637983395
37787,0.614784249,0.644670492
37788,0.095500946,0.156104604
37789,0.107475843,0.224950902
37790,0.307443135,0.835452897
37791,0.177378785,0.908160119
37792,0.103442724,0.192591387
37793,0.440868623,0.62209233
37794,0.022999769,0.074335967
37795,0.081256872,0.0549426
37796,0.063148791,0.126351417
37797,0.010224301,0.036973508
37798,0.028323831,0.512292439
37799,0.254902295,0.348505963
37800,0.047785474,0.046487961
37801,0.343531904,0.630423147
37802,0.245507571,0.4909919
37803,0.3708847,0.731350489
37804,0.134191088,0.055367967
37805,0.454549875,0.520635763
37806,0.796428117,0.889742876
37807,0.067480328,0.277400717
37808,0.137321843,0.767402965
37809,0.282484341,0.527777138
37810,0.100433278,0.158720304
37811,0.852395945,0.862828799
37812,0.014745359,0.152815272
37813,0.151942346,0.325948048
37814,0.121502234,0.279544478
37815,0.088203307,0.227005603
37816,0.71509879,0.890567195
37817,0.228346146,0.176377798
37818,0.505205632,0.578718872
37819,0.165348183,0.882373641
37820,0.114107049,0.773106482
37821,0.082254444,0.290434384
37822,0.039131412,0.096198043
37823,0.064834998,0.455860295
37824,0.073946957,0.054763604
37825,0.146902893,0.849210396
37826,0.347512532,0.507158142
37827,0.016176344,0.084219329
37828,0.144678358,0.202976519
37829,0.483055685,0.760360002
37830,0.024828381,0.607083283
37831,0.068223802,0.207754186
37832,0.057811422,0.863384406
37833,0.892517828,0.927557726
37834,0.020756842,0.076307091
37835,0.079370434,0.858000319
37836,0.023826451,0.061454092
37837,0.488257921,0.542749911
37838,0.188360033,0.180494555
37839,0.065287745,0.147962163
37840,0.008044208,0.044794764
37841,0.196493029,0.451327082
37842,0.0597455,0.118772218
37843,0.086601654,0.851366926
37844,0.314739954,0.80605574
37845,0.130779142,0.359596066
37846,0.796323369,0.810444871
37847,0.040594792,0.202413098
37848,0.074220646,0.202447962
37849,0.260441061,0.508109647
37850,0.135599105,0.148260756
37851,0.114378597,0.236211079
37852,0.107271799,0.508211318
37853,0.119653543,0.270452369
37854,0.42495594,0.647044389
37855,0.114545466,0.271306394
37856,0.596492728,0.705122572
37857,0.069362612,0.370216614
37858,0.151143869,0.379958828
37859,0.087324482,0.169088747
37860,0.643194996,0.239044814
37861,0.629537855,0.867177605
37862,0.048619311,0.029722203
37863,0.100129049,0.177825023
37864,0.077379374,0.188902117
37865,0.216002382,0.215259698
37866,0.08627703,0.65553296
37867,0.007925902,0.019283512
37868,0.007630187,0.028442118
37869,0.00632303,0.021439861
37870,0.258536438,0.368657546
37871,0.137188085,0.445260928
37872,0.100302631,0.410166426
37873,0.024192741,0.090695265
37874,0.122280572,0.631310872
37875,0.131446633,0.454129818
37876,0.13487938,0.640622529
37877,0.18651017,0.122592622
37878,0.117697397,0.161504113
37879,0.239975377,0.438887654
37880,0.057827757,0.779667253
37881,0.124671343,0.593626027
37882,0.223641868,0.536850815
37883,0.184433559,0.516397427
37884,0.011748235,0.075716511
37885,0.040131148,0.264285387
37886,0.08135767,0.040808671
37887,0.060126489,0.186061425
37888,0.010635437,0.026847984
37889,0.024642564,0.580779917
37890,0.010799491,0.099168143
37891,0.155088368,0.23264576
37892,0.654411116,0.746897255
37893,0.422026775,0.150663055
37894,0.03081858,0.126401791
37895,0.105052813,0.677839384
37896,0.293818804,0.435101255
37897,0.096229156,0.081945081
37898,0.03231406,0.218340112
37899,0.128298792,0.23477185
37900,0.537183304,0.756430824
37901,0.11657139,0.400995092
37902,0.098539379,0.883470667
37903,0.712152943,0.906336053
37904,0.253302271,0.54202927
37905,0.027601188,0.408809176
37906,0.008839826,0.080949632
37907,0.112557142,0.094591767
37908,0.180764667,0.584477592
37909,0.51000357,0.572671324
37910,0.174158118,0.439781286
37911,0.050090124,0.389877667
37912,0.031311048,0.274322197
37913,0.066016462,0.702784417
37914,0.067830891,0.187238855
37915,0.707634812,0.90765378
37916,0.067156302,0.152784132
37917,0.195974367,0.91323683
37918,0.200546372,0.306252967
37919,0.158817297,0.288550557
37920,0.15045239,0.569606362
37921,0.103751126,0.17676657
37922,0.068939103,0.255977624
37923,0.059686759,0.449794061
37924,0.104154469,0.679296857
37925,0.047877891,0.250232099
37926,0.110971311,0.247589413
37927,0.244057795,0.580523249
37928,0.688671635,0.762855714
37929,0.02114388,0.024875027
37930,0.693257169,0.540624654
37931,0.010211145,0.029586008
37932,0.388865607,0.482012056
37933,0.069805616,0.108451541
37934,0.030606853,0.690476803
37935,0.240521017,0.13528255
37936,0.060030119,0.12199827
37937,0.355717075,0.697548025
37938,0.503357705,0.544723654
37939,0.045330955,0.114380859
37940,0.094167876,0.246670383
37941,0.592868284,0.197607472
37942,0.052323032,0.190924759
37943,0.074277684,0.162774885
37944,0.353585509,0.528820314
37945,0.016302106,0.269803987
37946,0.492868289,0.732190342
37947,0.172324387,0.308911176
37948,0.14838624,0.81006279
37949,0.010033496,0.083619898
37950,0.028395888,0.027720872
37951,0.191633225,0.188105448
37952,0.128885204,0.62471172
37953,0.139339288,0.254241045
37954,0.681790155,0.620933573
37955,0.351479245,0.59909896
37956,0.116335256,0.407131531
37957,0.038573032,0.12979229
37958,0.054367473,0.512538294
37959,0.774751382,0.882145854
37960,0.077244018,0.133626681
37961,0.198313,0.134999463
37962,0.159467314,0.893055949
37963,0.005418523,0.018305796
37964,0.503598125,0.669859677
37965,0.050626602,0.440627318
37966,0.070216672,0.113018748
37967,0.063189512,0.170959276
37968,0.024232355,0.518156015
37969,0.0114949,0.036508956
37970,0.115804124,0.187256044
37971,0.198001423,0.289368186
37972,0.23956752,0.227249983
37973,0.44568273,0.367576572
37974,0.313885635,0.575945508
37975,0.239927774,0.501909553
37976,0.157679908,0.209741664
37977,0.393982691,0.672574986
37978,0.039619823,0.151097669
37979,0.190882803,0.380769033
37980,0.039405822,0.120366677
37981,0.188912953,0.407036544
37982,0.176873228,0.153927847
37983,0.042908466,0.18767207
37984,0.238789725,0.593470176
37985,0.069306236,0.038258741
37986,0.113548936,0.237980948
37987,0.078342311,0.207589069
37988,0.085799347,0.096768892
37989,0.010124393,0.075745645
37990,0.080422538,0.296337443
37991,0.043826111,0.680497023
37992,0.061367817,0.281871786
37993,0.027311613,0.019272264
37994,0.107754969,0.310056537
37995,0.665353741,0.751927418
37996,0.200158378,0.270208997
37997,0.167084682,0.378750017
37998,0.306065985,0.652875762
37999,0.193139602,0.155463744
38000,0.033078134,0.89587031
38001,0.813983376,0.939059363
38002,0.391090971,0.758687174
38003,0.075995594,0.173130441
38004,0.26946296,0.939447019
38005,0.083642882,0.129298789
38006,0.602467115,0.893066335
38007,0.148728183,0.338001464
38008,0.021350066,0.055690293
38009,0.126220797,0.277852568
38010,0.376076228,0.527167471
38011,0.123244691,0.473189932
38012,0.147334284,0.71708254
38013,0.107687713,0.255093084
38014,0.104097408,0.893910049
38015,0.095923716,0.18245269
38016,0.068672675,0.314785649
38017,0.034906438,0.134942512
38018,0.467369862,0.729068993
38019,0.02017905,0.09674206
38020,0.146920089,0.251964498
38021,0.494931175,0.689301616
38022,0.23542463,0.570358747
38023,0.438636772,0.193571372
38024,0.105456227,0.104500525
38025,0.005852502,0.018452369
38026,0.511167669,0.794893407
38027,0.575919333,0.896265283
38028,0.068494286,0.169512082
38029,0.14783008,0.452194908
38030,0.561242754,0.667320211
38031,0.087351021,0.858112146
38032,0.03892655,0.160357191
38033,0.21186319,0.315450501
38034,0.073180694,0.063426358
38035,0.17140263,0.138850898
38036,0.099744043,0.034602651
38037,0.053601749,0.855640728
38038,0.030983741,0.652129463
38039,0.319427645,0.232357347
38040,0.102981892,0.353874334
38041,0.038075523,0.045729252
38042,0.102915499,0.362015637
38043,0.199793601,0.568468142
38044,0.166885561,0.327693608
38045,0.014670097,0.237051308
38046,0.084274876,0.247701073
38047,0.148040109,0.315408025
38048,0.259652137,0.591414682
38049,0.047745515,0.147747733
38050,0.088235363,0.863634767
38051,0.159976788,0.254790199
38052,0.132722958,0.221649106
